10720,107,390,4095,-5,-6,28,-403,5,11,230
10740,289,457,4074,4,13,104,-401,5,11,230
10760,80,395,4093,-1,-5,9,-400,5,11,230
10780,37,390,4096,-2,-7,4,-400,5,11,230
10800,64,340,4123,0,5,3,-400,5,11,230
10820,39,382,4099,3,-6,2,-400,5,11,231
10840,37,386,4092,0,-6,3,-400,5,11,230
10860,37,389,4089,-2,-8,2,-400,5,11,230
10880,34,384,4100,-7,-8,3,-400,5,11,230
10900,32,382,4098,-3,-8,5,-400,5,11,231
10920,38,385,4096,-7,-9,2,-400,5,11,231
10940,37,385,4094,-3,-8,5,-400,5,11,231
10960,36,388,4092,-9,-14,8,-400,5,11,231
10980,36,379,4099,-8,-11,9,-400,5,11,231
11000,39,373,4095,-6,-10,6,-400,4,11,230
11020,36,383,4099,0,-6,3,-400,4,11,231
11040,35,383,4096,-2,-6,2,-400,4,11,230
11060,44,385,4096,-9,-10,7,-400,4,11,231
11080,38,382,4092,-6,-10,9,-400,4,10,230
11100,42,380,4095,-9,-12,8,-400,4,10,231
11120,39,377,4096,-7,-11,6,-400,4,10,231
11140,41,376,4095,-5,-15,9,-400,4,10,230
11160,46,376,4096,-8,-9,7,-400,4,10,231
11180,41,374,4096,-11,-11,7,-399,4,10,231
11200,38,370,4091,-19,-10,6,-399,4,10,231
11220,43,369,4091,-21,-10,8,-399,4,10,231
11240,45,370,4098,-17,-6,2,-399,4,9,231
11260,41,369,4096,-11,-5,4,-399,4,9,231
11280,50,359,4098,-3,-9,0,-399,4,9,231
11300,129,331,4092,0,-13,-22,-399,3,9,231
11320,1084,-952,4369,-105,-59,-457,-402,3,9,230
11340,122,550,4136,9,2,-12,-403,3,8,231
11360,-74,542,4074,4,-8,-17,-404,3,9,231
11380,28,408,4084,-3,-7,-1,-405,3,9,231
11400,49,366,4098,-5,-9,7,-405,3,9,231
11420,43,363,4088,-3,-8,3,-404,3,9,231
11440,49,358,4092,-3,-9,-1,-404,3,9,231
11460,49,361,4094,1,-8,2,-405,3,9,231
11480,44,366,4102,-5,-12,3,-404,3,9,231
11500,45,359,4090,-38,-11,4,-404,3,8,231
11520,41,353,4095,-33,-10,7,-404,3,8,231
11540,-31,414,4083,-2,-2,56,-404,3,7,231
11560,68,329,4100,-4,-9,9,-404,3,7,231
11580,53,351,4095,-1,-6,5,-404,3,7,230
11600,39,363,4099,-3,-6,9,-404,3,7,231
11620,-19,401,4095,4,-5,40,-403,3,7,231
11640,78,331,4100,7,-3,56,-402,3,7,231
11660,42,364,4099,2,-5,30,-402,2,7,231
11680,73,340,4098,11,-7,18,-402,2,8,231
11700,61,335,4101,26,-4,18,-402,2,8,231
11720,54,345,4094,23,-6,1,-401,2,8,232
11740,54,368,4111,28,-7,-7,-402,2,9,231
11760,45,360,4099,9,-10,-29,-402,2,9,231
11780,45,365,4095,5,-7,1,-402,2,9,231
11800,47,367,4092,7,-4,-3,-402,2,9,231
11820,50,370,4095,1,-9,-8,-402,2,9,231
11840,42,366,4095,5,-7,-6,-402,2,9,232
11860,45,371,4097,5,-1,-1,-402,2,9,231
11880,42,365,4094,7,-6,0,-402,2,10,231
11900,42,375,4096,9,-6,1,-402,2,10,231
11920,47,378,4094,-7,-12,-2,-402,2,10,231
11940,47,365,4094,-6,-13,-2,-403,2,10,231
11960,50,371,4094,1,-7,0,-403,2,10,232
11980,43,366,4096,2,-6,1,-403,2,10,232
12000,43,373,4092,1,-7,0,-403,2,10,232
12020,47,368,4095,3,-6,1,-403,2,10,231
12040,47,369,4096,4,-5,3,-403,2,10,232
12060,43,372,4092,0,-5,0,-403,2,10,232
12080,48,369,4092,-2,-6,1,-403,2,10,232
12100,49,375,4094,1,-4,4,-403,2,10,232
12120,46,372,4095,-2,-3,3,-403,2,10,232
